user_id,avg_buy_days,first_buy_days,avg_pay_money,all_pay_money,shopping_goods,follow_stores,avg_buy_goods,Installment_money
104915219,55,431,3916,30687,195,80,4,628
109909919,98,681,8977,62381,335,22,4,1840
100443095,151,1120,2625,19471,302,40,4,2857
91628110,132,525,5739,22825,220,17,3,1408
29182405,135,897,5746,38179,399,37,4,1649
28344350,159,801,8969,45183,84,57,6,1531
1332411,64,495,9343,72262,164,7,5,1978
59862464,157,415,4100,10837,380,33,1,1861
107591120,165,1497,60,545,114,34,1,474
96537589,118,943,7485,59817,179,70,6,2921
106537994,60,231,5894,22692,5,13,4,1911
80028141,54,406,892,6707,120,45,1,876
51120855,86,713,9564,79293,78,49,5,1962
62277335,76,411,582,3148,231,63,1,1492
72763000,172,1173,3698,25220,232,53,5,1882
66652512,124,1086,9703,84979,384,91,4,1130
11044297,104,614,2476,14617,372,37,1,2257
90883498,119,342,9371,26932,131,52,6,1984
17139531,85,614,3413,24654,32,67,4,1858
77171917,45,342,4550,34579,278,31,3,2895
50657881,101,671,3676,24421,387,13,6,1580
21306715,77,408,9998,52976,198,6,3,833
44366390,89,269,9627,29098,194,38,6,2676
42559967,80,393,273,1341,289,56,5,1271
37308841,163,1379,7603,64323,151,54,6,2285
62802721,51,126,8280,20456,179,76,6,1909
53914310,51,244,9543,45656,86,28,3,881
27586482,179,1131,8824,55754,128,71,4,1869
23987909,50,419,9605,80489,397,82,3,508
46934690,69,504,1476,10782,96,55,6,970
54767131,96,363,2827,10690,101,32,4,2855
77537185,77,474,9780,60205,368,47,5,2277
39952683,168,346,1123,2312,242,86,1,2045
76404745,31,127,9582,39255,91,79,2,1151
55557301,67,219,2813,9194,208,25,4,1531
83148202,75,494,6111,40251,293,1,5,1950
38567180,151,734,1976,9606,123,36,2,1668
2197643,20,142,4652,33030,103,4,1,2541
54802700,101,569,5042,28404,203,44,2,524
99257146,164,1627,2582,25616,285,43,3,2319
69320025,127,978,1159,8926,63,93,1,852
70653276,136,798,5488,32201,254,43,1,519
103080147,95,687,7464,53976,252,74,3,1970
61589073,135,691,6874,35185,344,22,5,1998
7137249,44,206,6559,30708,154,87,2,590
27329132,70,289,498,2056,201,75,3,1388
31660965,138,374,8023,21743,215,30,6,1670
51769638,155,871,5435,30542,210,69,1,1724
82164007,172,555,4142,13365,72,1,5,1733
29594347,168,1232,7796,57171,162,70,4,727
59992405,155,682,5839,25692,59,82,2,808
40468303,62,260,6000,25161,111,76,1,2298
90732876,159,905,2082,11850,43,90,4,1564
68995856,55,542,6003,59157,50,53,1,940
98406554,159,603,4893,18556,10,7,5,1748
57815051,66,426,4518,29162,252,1,4,1811
42373641,33,74,556,1246,230,29,1,836
67401114,129,285,4825,10660,5,93,2,947
102400984,167,514,7377,22705,105,9,1,1249
37173207,32,106,1176,3896,121,11,6,1300
7732756,153,634,8320,34476,243,18,3,962
72844958,63,596,637,6026,116,89,2,1040
54033001,84,833,8694,86216,301,57,6,807
34067404,118,627,2191,11642,116,36,5,2244
17848899,29,290,6445,64451,206,23,6,2555
108121213,24,180,95,712,217,18,2,1046
31043504,77,346,9589,43089,178,9,4,1977
59911849,42,173,8042,33126,390,81,4,1379
99813311,102,398,906,3536,64,8,5,1233
83426912,148,927,3448,21596,39,22,3,1277
103743652,61,133,4924,10735,299,15,2,957
22877116,87,424,1810,8822,327,44,2,1383
17540056,55,127,5315,12272,119,96,2,2168
69532139,31,141,1741,7919,227,95,1,867
81293235,27,264,972,9505,70,74,1,1428
56331673,158,753,4546,21666,71,91,1,1222
1658949,174,1712,8742,86014,373,96,4,1843
102504291,68,245,5897,21247,46,34,6,1863
38937468,142,772,4173,22687,48,89,4,1684
86786756,98,302,6833,21057,115,78,3,630
35266518,69,331,6937,33277,282,100,2,2485
32074746,134,1050,414,3245,353,97,5,1350
37299351,170,406,9525,22748,287,26,1,1487
105074888,82,470,5957,34143,233,99,3,2543
26752820,141,553,6624,25979,185,10,1,905
26082293,168,443,3554,9372,262,98,3,874
16936217,54,391,4826,34944,144,16,4,1804
48636148,31,192,4107,25437,294,12,5,1676
110436030,88,283,6345,20405,32,17,2,1128
82153431,66,368,9947,55463,51,48,5,1567
92600730,143,1365,5045,48157,327,32,2,2305
6892134,137,921,8742,58769,313,96,4,1301
9350173,95,473,8863,44128,18,1,5,1908
75221398,115,794,1235,8527,84,82,4,974
77244806,160,1489,1714,15951,328,33,6,2470
29477583,40,287,961,6896,324,64,2,1444
68611227,20,49,4562,11177,262,28,1,1107
69383923,146,614,9360,39364,391,18,4,1580
2245991,97,657,3098,20983,318,40,2,1172
69156648,41,292,4805,34220,348,50,4,2242
74396738,22,117,8177,43486,384,11,6,1807
94983235,97,933,3754,36108,391,91,2,2573
42984740,99,879,3851,34193,163,67,1,844
72982008,104,919,6024,53231,23,4,4,1806
5804537,29,89,325,997,27,16,3,1343
39642676,57,557,3059,29892,73,83,6,1661
109926537,179,1496,2899,24228,55,46,1,1073
89580046,150,460,4124,12646,355,54,1,1173
94992313,99,355,1440,5163,70,4,1,1068
76040800,127,318,2778,6956,197,78,6,763
105042776,58,547,2825,26642,325,24,6,1763
13256589,68,299,252,1108,4,87,5,883
31514400,33,242,7290,53460,288,81,6,1806
83925035,129,430,993,3309,169,75,5,932
96333545,79,525,5166,34331,201,28,2,1094
64515297,104,807,5726,44432,51,53,1,1419
106709719,152,889,9400,54977,182,12,3,1165
94609866,48,174,4080,14790,339,85,3,862
55621456,170,593,8457,29500,398,44,2,2530
2784712,47,413,3771,33136,39,59,5,1669
71479191,52,124,700,1669,157,4,4,1114
96258651,118,991,5930,49801,189,21,3,1088
63469229,156,1130,2179,15784,269,78,5,2482
67920922,79,740,2877,26950,258,16,4,1655
82924847,62,353,2573,14650,11,95,1,1114
13179192,55,113,9005,18502,51,84,4,1943
61734554,149,791,3587,19042,364,84,3,1821
95678895,67,327,7613,37155,377,91,5,2244
18197976,177,1064,5402,32474,233,94,2,2098
106503111,102,950,8888,82780,300,35,6,1500
110768080,105,834,2742,21779,23,51,4,1893
30922037,120,1162,9890,95768,30,39,3,1059
95067326,145,1021,2008,14140,101,60,2,2632
90743204,21,91,9616,41669,333,15,3,1335
45212365,71,166,9532,22287,393,44,6,1862
11562938,85,521,2900,17776,238,93,2,2069
82564312,98,427,460,2005,328,60,3,816
43229256,151,1041,1512,10423,104,22,4,1236
3535841,122,459,5875,22103,260,4,6,1975
104329684,82,561,6781,46391,353,82,3,1333
91512064,165,491,6099,18150,132,74,3,1578
85615094,152,640,8623,36308,316,66,2,1796
105267999,39,245,7810,49062,81,86,5,1704
71158415,36,293,8008,65177,93,99,3,1002
43494607,179,1396,9259,72209,190,73,4,1409
15208050,144,624,7797,33786,184,26,2,1221
77879388,20,40,69,138,377,73,3,950
18646796,167,902,3102,16754,27,58,2,925
22185084,57,493,8095,70015,68,6,2,1327
81598736,148,1075,6793,49341,387,54,2,1692
68658720,65,594,1512,13818,320,47,5,2415
74293407,111,631,5535,31465,46,96,2,1042
6953274,147,1194,7958,64639,117,59,1,1930
51057375,170,631,4132,15337,47,44,4,1544
45038712,41,207,265,1338,264,12,4,1240
76501521,132,497,4454,16770,54,31,1,880
71152485,174,1504,2418,20900,265,33,4,2280
109981588,55,324,7940,46774,60,34,1,1265
93668620,34,272,5192,41536,108,17,1,1500
90306579,34,292,6165,52946,158,86,5,2632
47458130,171,1550,2985,27058,253,1,4,1918
79298173,48,334,9189,63940,395,7,6,1622
102519724,114,870,4173,31846,172,33,1,2060
99915482,158,899,1933,10998,53,83,3,869
58880164,179,709,6454,25564,241,31,6,1474
110662157,93,458,6096,30022,123,25,2,1281
35600142,133,1051,8231,65043,244,83,4,867
82639819,174,548,1796,5657,377,47,5,502
59132200,42,144,1914,6563,83,30,4,944
74371922,157,375,9962,23794,126,57,2,1206
106138040,109,991,5340,48549,24,20,6,1761
23010234,60,271,3100,14001,167,69,2,2163
46480426,144,1369,1557,14803,304,16,4,853
56802111,73,519,2827,20098,262,24,2,1239
43023125,70,219,5311,16616,198,83,1,1594
66472322,68,335,8154,40171,320,84,3,1090
97678253,148,1217,8731,71795,170,94,3,1104
37333680,51,203,3275,13035,160,83,1,985
110065643,122,983,1629,13126,362,52,3,2240
56266711,87,278,5280,16872,388,89,6,1333
23056345,94,406,2931,12659,169,14,6,1732
23305968,140,932,5496,36588,291,85,6,1049
13905387,25,197,9262,72985,168,86,2,1934
85526332,22,140,7467,47518,6,72,6,1731
31900510,124,1095,9376,82796,336,17,1,940
44171601,44,273,8825,54755,384,16,6,1860
74260607,30,287,2099,20081,392,6,6,1917
38947200,139,921,7805,51716,186,4,2,1088
52859682,112,307,2118,5806,181,61,1,2617
30008254,55,201,3700,13521,42,58,5,1619
102657726,132,1048,8439,67000,365,53,6,2965
45498142,173,1034,1659,9916,313,89,5,1983
10504923,67,230,4224,14500,49,17,4,1826
27699150,145,792,5697,31118,148,49,3,617
37020772,42,90,8087,17330,320,44,6,1599
47902658,123,1070,3374,29351,153,41,5,2888
19723535,90,261,1297,3761,136,56,4,2053
79917748,134,1020,368,2802,317,28,1,1324
29941178,167,965,7613,43992,132,76,2,1069
72453863,55,238,2525,10926,189,6,4,1575
89879028,129,1213,708,6658,259,29,5,867
68981812,94,701,3297,24587,44,49,2,859
1577284,148,1379,8226,76647,241,56,2,2921
7934034,174,705,7546,30575,135,63,1,1510
79636687,40,151,3788,14300,337,77,2,502
90498300,73,388,2333,12401,61,80,2,1422
34707054,34,248,2691,19628,300,23,5,1914
105352334,55,351,9465,60404,298,34,1,1434
97753259,130,402,5118,15827,393,69,6,984
7398197,117,1165,6810,67808,172,32,4,1287
26740523,111,497,873,3909,329,11,5,1450
92906186,124,605,8924,43540,211,96,4,805
51883998,165,842,1964,10023,362,57,1,2988
77567084,159,1010,9568,60777,253,42,1,584
62108618,99,564,8578,48869,38,100,1,1174
103139805,160,798,2670,13316,360,95,1,1456
110984909,106,350,2284,7541,55,51,5,1960
29329146,55,432,9706,76237,278,60,3,1523
41293985,147,786,4549,24324,259,58,2,1044
15486454,169,593,7153,25099,332,14,4,1828
54155885,104,488,163,765,309,30,2,844
41286979,83,669,9096,73315,259,62,6,2497
40606986,82,534,8497,55334,62,27,5,1957
1922843,102,766,9535,71606,397,64,2,927
98893961,173,375,9138,19807,109,84,2,2843
30425042,172,1353,960,7552,63,55,4,1223
106904117,123,847,2710,18662,61,2,4,1522
107466447,28,58,4315,8938,122,50,5,793
77502002,96,909,9020,85408,125,5,3,1000
38065249,126,317,2086,5248,147,82,6,2126
9179398,155,1213,6319,49451,86,6,5,1661
54477603,146,614,6288,26444,161,13,2,1188
67158592,30,255,4113,34960,388,29,4,2223
23530052,120,944,2354,18519,159,75,4,1911
42907898,96,768,1381,11048,295,47,2,869
52034624,28,66,972,2292,57,96,1,1062
68890778,117,452,6231,24071,21,16,5,1969
9736068,143,1396,1715,16742,298,85,6,910
84402543,140,346,4801,11865,392,88,4,1382
100454383,94,804,6107,52234,216,21,6,1752
80560706,102,617,535,3236,16,63,5,1401
101640647,23,57,4104,10170,278,30,3,2465
109185297,70,219,4174,13059,346,58,3,1444
110639147,81,361,1055,4702,13,27,5,1166
93668406,21,50,4329,10308,395,71,2,2169
82537617,30,153,1585,8084,334,56,1,848
35425195,123,539,3089,13537,99,92,6,1755
100429043,139,1286,9846,91093,104,23,1,1066
73017573,121,830,1652,11332,78,94,2,1006
38549739,129,1221,4945,46804,138,96,3,1278
100357651,170,948,3875,21608,296,81,2,1095
3385916,98,268,9963,27246,187,21,1,1270
82141716,145,889,4593,28159,135,9,5,1546
60533750,120,1177,457,4483,68,84,3,1390
14545045,68,624,2405,22070,139,90,6,2592
86829610,121,857,7349,52050,34,29,6,1562
74927687,98,762,7684,59748,380,86,1,1968
87061953,106,1037,8819,86276,112,52,4,2186
63694026,108,797,4904,36190,245,21,5,1971
49776332,68,556,1914,15649,335,32,6,1029
66769009,151,615,5772,23509,219,21,5,1959
51360045,122,1125,5391,49713,154,11,1,905
33514911,162,598,6623,24448,381,100,2,2863
91168952,122,426,4116,14373,309,21,4,1814
47893261,39,246,1715,10817,352,91,4,2861
105371266,120,365,2819,8575,138,98,3,826
64606811,126,1121,1702,15142,362,38,3,2282
87315266,140,906,460,2977,96,48,4,1491
14091455,136,851,9440,59069,65,69,6,1750
95840928,135,374,803,2225,375,38,3,1165
2898588,125,464,8951,33227,64,10,5,1559
11910682,154,618,4279,17171,167,31,3,1927
57467327,69,682,7280,71955,68,90,1,1188
46545115,116,694,7950,47562,70,31,3,870
18212133,46,133,3783,10937,156,93,6,1415
12445116,168,402,2271,5434,49,76,4,1549
55524526,40,112,1432,4010,143,65,1,2255
31964101,31,144,318,1477,181,100,4,1209
4589832,45,357,8008,63531,321,89,4,1111
27343928,70,201,9816,28185,373,59,1,936
47175480,131,907,777,5379,301,44,4,873
78722608,78,490,2773,17421,276,38,1,1145
69031902,174,698,5383,21593,45,58,6,1534
54594181,163,1629,7690,76852,193,59,2,655
74064860,79,579,3802,27865,390,86,5,2871
85385699,100,373,194,724,356,86,4,947
51842947,41,128,3323,10374,132,83,5,1168
11255853,55,211,4627,17751,63,75,6,1607
56944692,177,1620,7641,69934,371,20,1,1222
94457371,159,783,7208,35496,221,4,6,1742
101048126,78,494,4642,29399,10,54,2,917
110283863,26,179,5362,36916,83,1,1,1913
92952149,65,607,3347,31256,51,41,4,1557
88921394,129,970,7957,59831,96,72,4,1603
80495788,64,455,8802,62577,151,86,2,2231
67218328,36,187,2839,14747,262,88,1,1544
48869555,124,885,9371,66881,258,10,4,1799
6359118,47,139,4696,13889,93,29,1,1403
76036034,146,1144,9563,74932,252,12,6,1878
56642454,153,334,1956,4269,219,52,4,1839
84430623,178,937,1080,5685,307,94,6,2711
72087021,97,355,2234,8175,103,74,1,2651
86919149,97,969,3178,31748,54,5,6,1909
45348135,21,169,4044,32545,166,20,1,2844
8966359,63,333,2660,14061,155,3,4,1950
103368584,81,541,1835,12256,379,91,6,2573
84603811,115,890,2965,22946,169,80,6,1602
70981520,83,713,2944,25290,360,7,3,850
84151905,141,1318,8108,75789,228,58,6,1511
95259188,61,158,7923,20522,75,92,2,1126
23237681,29,242,2657,22172,23,72,1,1455
69098222,121,509,5351,22509,273,100,6,1185
89429447,86,632,234,1720,257,2,6,1102
32805703,112,311,4772,13251,287,93,3,2368
35834159,148,706,9545,45533,347,93,6,2175
54023330,70,536,1663,12734,204,35,4,1287
107543741,46,154,2161,7234,123,86,4,1348
18801292,109,602,6850,37833,362,24,2,1078
93736085,155,872,3456,19443,272,50,1,548
11157496,75,535,8129,57987,33,3,5,1608
83808331,101,685,2135,14480,100,4,2,1396
35620939,112,1096,2016,19729,79,59,4,1957
107283420,124,1186,5450,52126,290,11,4,1716
27025041,74,678,1656,15173,87,4,4,1367
87010150,43,211,7968,39098,282,31,5,1092
59939294,173,698,8100,32681,22,21,5,1716
18198653,107,928,8230,71378,300,68,1,962
2130242,76,584,3317,25488,219,31,2,2394
87451041,104,656,9607,60598,280,26,3,1159
49338556,30,186,2326,14422,41,62,2,2546
87379073,62,429,1294,8954,172,1,5,1172
80219627,77,592,7361,56593,165,94,3,2422
33292425,138,1153,2821,23570,98,35,2,1055
56681520,168,975,2432,14114,382,58,4,2845
58086334,127,989,3620,28191,105,31,5,2012
95373274,148,1278,1554,13418,329,40,6,2415
91404294,38,165,5603,24328,328,7,3,1464
104099314,175,659,5031,18945,4,9,1,873
44519107,97,489,6945,35012,251,73,4,2767
57787822,85,344,8885,35958,336,64,5,1023
57340108,71,165,9155,21275,286,20,6,1657
59960330,176,1544,1258,11037,162,98,6,2638
75148647,137,697,7893,40157,170,87,3,1109
15469062,40,105,5755,15106,194,47,3,1425
59486332,74,712,6236,60000,69,83,4,1715
39117764,77,690,900,8064,345,5,5,921
70877989,87,747,1265,10862,206,70,2,1040
36196382,72,145,5479,11034,178,18,3,1006
54094779,25,129,581,2998,239,5,3,1251
89492959,94,505,5986,32159,53,19,2,866
36540858,83,800,3079,29678,12,22,5,1663
40735557,162,465,3855,11066,277,95,2,797
72702040,108,1060,8756,85939,126,95,6,1828
33039899,99,314,1994,6324,56,100,4,940
40572890,161,689,4152,17769,207,60,5,2791
22937868,177,1073,5095,30887,251,69,3,1368
4414922,38,178,6754,31637,25,90,1,803
98524534,40,379,1249,11835,239,6,3,959
97901929,162,1544,6275,59806,318,97,2,829
67597214,172,1305,1213,9204,124,57,2,2295
16735921,50,315,1172,7384,93,94,2,1074
17402571,177,931,6963,36625,131,6,2,851
38111639,70,606,3508,30369,315,69,6,1299
100290641,67,412,8717,53604,355,43,4,712
19284089,23,88,2093,8009,334,88,3,861
30837535,103,751,8067,58819,228,35,3,1421
69764340,70,535,7416,56679,39,98,3,1137
69577422,77,355,7463,34408,378,41,4,1206
16746597,149,1416,1429,13580,338,38,1,2020
19126716,42,340,6770,54805,90,29,4,1687
98659737,129,512,498,1977,157,49,1,1431
22500501,79,234,4628,13709,311,60,5,2465
76144683,139,1157,875,7283,66,5,3,1263
102691948,35,264,8519,64258,330,81,2,1835
104091082,175,1636,5161,48247,195,29,4,1810
95582824,71,463,8213,53559,5,39,5,1733
12423363,91,753,2465,20397,14,61,6,1768
68279083,24,54,6357,14304,37,59,6,2815
43277712,127,560,3425,15103,26,63,4,1836
21867860,85,655,7082,54573,34,53,5,1916
84007484,143,725,7343,37229,62,48,4,1799
68282472,111,290,3240,8465,374,82,3,2320
48453116,134,878,5325,34891,17,10,4,1806
21854244,68,179,3846,10125,141,84,1,2820
67992177,94,588,4648,29075,265,5,1,1216
7661128,57,413,8376,60689,291,16,2,923
19831385,150,953,5882,37371,12,49,3,989
60364889,31,145,7406,34640,328,98,4,1265
27684182,80,563,2813,19796,82,64,5,1849
97969785,22,112,1140,5804,176,50,4,548
92709992,46,434,4772,45022,8,76,4,1922
77886365,141,289,7551,15476,368,79,4,1454
23075539,160,1417,2613,23142,355,51,4,2358
78916278,73,468,6108,39158,96,74,1,847
70315343,31,73,7715,18168,261,33,5,2325
27956043,62,273,4295,18911,382,10,5,1623
20895776,137,487,1757,6246,196,20,1,1357
6829514,76,360,2308,10932,209,67,5,960
47984310,53,473,664,5925,168,45,5,1374
20660232,171,413,8793,21237,352,87,5,1324
23834047,126,820,4278,27840,241,3,4,1514
42071208,22,75,3504,11946,23,39,2,2661
110970640,58,413,4393,31281,95,14,1,1038
46958489,47,174,7957,29458,339,25,4,1589
32811667,113,483,3597,15375,77,75,2,1186
36561875,60,265,9257,40886,360,88,5,654
89078252,126,277,6966,15315,280,5,1,1421
58591181,171,848,1274,6317,367,27,4,927
107764788,174,774,3359,14942,172,100,4,835
43148495,111,762,3345,22963,328,54,5,1361
83821997,130,336,5411,13985,146,53,2,2656
79308142,69,570,4880,40313,49,18,6,1627
42446249,33,316,7478,71607,315,72,6,657
74327541,78,523,7898,52957,242,91,5,1022
64658382,34,294,1110,9599,14,84,2,1099
27251551,130,741,8396,47857,7,3,1,1318
101394936,60,293,1310,6398,177,83,4,1028
78006621,116,457,6537,25753,145,31,2,2277
55704019,152,975,708,4542,328,39,5,1163
41788199,72,572,2851,22649,155,17,1,1397
7717892,104,979,6419,60425,177,45,1,1292
22054825,161,1048,9635,62718,276,10,4,1926
34735336,81,394,4688,22804,56,53,4,1574
85760754,46,200,317,1379,196,75,4,1105
95637272,88,416,9231,43638,354,35,1,2315
33394024,108,817,7168,54225,83,17,3,1492
5313177,108,581,8293,44614,202,79,6,2337
33509044,97,601,9520,58985,66,55,5,1599
100991507,111,589,6721,35663,162,80,3,2448
87717214,108,932,796,6870,173,68,4,1201
23158315,37,197,9249,49244,85,65,2,962
32591203,134,928,8823,61102,306,86,6,1300
53642934,109,424,85,331,207,59,6,1065
8680785,66,402,4342,26446,156,38,6,2089
103570686,63,340,3925,21183,120,34,1,2809
86025664,174,484,8537,23746,177,43,4,510
69246375,151,588,2797,10891,268,43,6,2228
83069742,128,1188,3939,36558,302,5,2,816
34661628,129,375,423,1230,94,51,4,1145
1511173,42,387,7201,66353,348,18,6,1559
99539552,133,785,1442,8511,190,3,2,957
46344800,151,606,9212,36971,383,20,6,1806
71955370,112,1077,3745,36012,123,99,6,668
23254121,65,151,4101,9527,106,96,3,1898
78774647,41,287,9339,65373,77,15,1,1045
79570721,119,964,9777,79202,310,61,2,809
27229922,101,244,8337,20140,119,75,6,2275
87489121,60,305,4276,21737,49,22,5,1944
93750828,157,1219,2696,20932,18,62,4,1983
49745751,146,1007,98,675,116,77,5,1381
58259891,151,1233,6028,49222,216,55,2,1200
44174431,90,783,7278,63319,260,19,5,1594
21040926,77,225,2914,8515,90,85,6,1729
93293552,54,490,3445,31261,266,53,3,2858
94294540,115,821,9551,68185,246,11,2,805
7111767,22,92,8896,37202,300,81,4,1014
84260678,45,426,4262,40347,309,86,1,1919
94832267,159,1078,5176,35093,221,32,1,1531
79838605,159,1270,4580,36582,36,34,4,1721
17987987,146,1270,6141,53418,107,1,1,868
64897619,159,792,3683,18345,87,89,2,1188
110247545,165,439,7538,20055,143,50,1,1329
95883618,124,1028,8245,68353,287,12,1,1341
75442062,167,889,1028,5473,149,44,1,1817
23956646,84,596,3885,27565,322,100,5,2029
45577192,61,573,8956,84128,30,91,3,1256
68896706,49,453,7509,69419,362,27,3,891
83166668,134,598,3804,16976,259,45,5,1928
